Country,YearsCode,EdLevel,Employment,DevType,OrgSize,RemoteWork,WorkExp,Industry,Age,ICorPM,ToolCountWork,log_salary,has_high_pay_lang,LanguageCount,DatabaseCount,PlatformCount,yearsCode_sq,WorkExp_sq,Exp_ratio,Tech_breadth
Poland,7.0,,1,Embedded/Hardware,3.0,1,1.0,Manufacturing,0.0,0.0,5.0,9.480367509189243,0,8.0,4.0,8.0,49.0,1.0,0.125,20.0
United Kingdom of Great Britain and Northern Ireland,19.0,,1,Data/ML,6.0,1,12.0,Other,2.0,0.0,6.0,11.464785089642293,0,5.0,8.0,13.0,361.0,144.0,0.6,26.0
Germany,4.0,,1,Back-end,1.0,1,1.0,Software Development,2.0,0.0,4.0,10.79398857022398,0,5.0,3.0,2.0,16.0,1.0,0.2,10.0
United States of America,28.0,5.0,1,Mobile,2.0,0,20.0,Software Development,3.0,0.0,9.0,12.180759965737863,1,8.0,5.0,13.0,784.0,400.0,0.6896551724137931,26.0
Spain,18.0,,1,Management,,1,11.0,Retail and Consumer Services,2.0,,3.0,10.745205588904774,1,9.0,2.0,5.0,324.0,121.0,0.5789473684210527,16.0
Czech Republic,25.0,,1,Back-end,3.0,2,15.0,Software Development,2.0,0.0,2.0,12.192105558301558,1,6.0,3.0,5.0,625.0,225.0,0.5769230769230769,14.0
Other,20.0,,1,Other,3.0,2,17.0,Fintech,2.0,1.0,,11.695255355062795,1,11.0,4.0,13.0,400.0,289.0,0.8095238095238095,28.0
United Kingdom of Great Britain and Northern Ireland,20.0,5.0,1,Mobile,1.0,2,15.0,Software Development,2.0,0.0,10.0,12.15792702359876,1,7.0,,8.0,400.0,225.0,0.7142857142857143,0.0
Sweden,23.0,,1,Back-end,3.0,1,23.0,Software Development,2.0,0.0,8.0,11.17437106214469,0,6.0,3.0,9.0,529.0,529.0,0.9583333333333334,18.0
United States of America,33.0,5.0,1,Management,6.0,1,27.0,Other:,3.0,1.0,4.0,11.884495917930655,1,5.0,6.0,,1089.0,729.0,0.7941176470588235,0.0
India,9.0,5.0,1,Back-end,,1,6.0,Software Development,1.0,0.0,10.0,11.427694320607568,0,4.0,2.0,8.0,81.0,36.0,0.6,14.0
United States of America,6.0,,1,Back-end,5.0,2,6.0,Software Development,2.0,0.0,5.0,12.206077645517674,1,3.0,4.0,1.0,36.0,36.0,0.8571428571428571,8.0
Sweden,7.0,5.0,1,Full-stack,,1,2.0,Software Development,0.0,0.0,4.0,10.668443635842506,0,7.0,3.0,10.0,49.0,4.0,0.25,20.0
Spain,30.0,,1,Management,5.0,2,22.0,Healthcare,3.0,1.0,10.0,11.661483391611373,1,13.0,14.0,28.0,900.0,484.0,0.7096774193548387,55.0
Spain,22.0,5.0,1,Management,5.0,1,22.0,Government,3.0,1.0,50.0,11.183448702861401,0,6.0,7.0,7.0,484.0,484.0,0.9565217391304348,20.0
Other,11.0,5.0,1,Full-stack,2.0,2,5.0,Retail and Consumer Services,1.0,0.0,5.0,10.308985993422082,1,4.0,4.0,5.0,121.0,25.0,0.4166666666666667,13.0
United Kingdom of Great Britain and Northern Ireland,17.0,,1,Full-stack,3.0,2,11.0,Software Development,1.0,0.0,5.0,10.840639175077612,1,6.0,1.0,,289.0,121.0,0.6111111111111112,0.0
Switzerland,16.0,5.0,1,Back-end,3.0,1,10.0,Retail and Consumer Services,1.0,0.0,12.0,11.676692615116377,1,6.0,6.0,19.0,256.0,100.0,0.5882352941176471,31.0
United States of America,15.0,5.0,1,Other,,1,19.0,Retail and Consumer Services,2.0,0.0,3.0,11.49273296168228,0,4.0,,,225.0,361.0,1.1875,0.0
United States of America,5.0,,1,Other,,1,40.0,Other,4.0,,43.0,11.982935344196433,0,3.0,4.0,1.0,25.0,1600.0,6.666666666666667,8.0
United Kingdom of Great Britain and Northern Ireland,43.0,5.0,1,Back-end,,1,18.0,Government,3.0,0.0,,11.310637907535396,0,2.0,3.0,4.0,1849.0,324.0,0.4090909090909091,9.0
Brazil,28.0,5.0,1,Other,1.0,2,22.0,Other,2.0,0.0,5.0,10.502543809696478,0,,,,784.0,484.0,0.7586206896551724,0.0
United States of America,9.0,5.0,1,Data/ML,,1,16.0,Other,2.0,1.0,35.0,12.468440756144114,0,6.0,3.0,6.0,81.0,256.0,1.6,15.0
Other,12.0,5.0,1,Full-stack,2.0,0,8.0,Software Development,1.0,0.0,8.0,9.228376734462282,0,6.0,5.0,7.0,144.0,64.0,0.6153846153846154,18.0
Poland,27.0,,1,Back-end,5.0,1,22.0,Retail and Consumer Services,2.0,0.0,5.0,11.27899898629055,1,6.0,3.0,10.0,729.0,484.0,0.7857142857142857,19.0
Sweden,15.0,5.0,1,Embedded/Hardware,,1,6.0,Other:,1.0,0.0,5.0,11.04920604863151,0,2.0,,5.0,225.0,36.0,0.375,0.0
United Kingdom of Great Britain and Northern Ireland,15.0,5.0,1,Full-stack,6.0,2,10.0,"Internet, Telecomm or Information Services",2.0,0.0,20.0,11.916769259459493,1,6.0,4.0,8.0,225.0,100.0,0.625,18.0
France,40.0,,1,Management,,1,33.0,"Internet, Telecomm or Information Services",4.0,,20.0,12.354621952633412,0,6.0,4.0,1.0,1600.0,1089.0,0.8048780487804879,11.0
Other,6.0,,1,Devops/Cloud,,1,5.0,Software Development,0.0,0.0,10.0,10.542732775946709,0,7.0,3.0,7.0,36.0,25.0,0.7142857142857143,17.0
France,37.0,,1,Management,2.0,1,37.0,Other:,4.0,1.0,10.0,11.556119045056985,1,7.0,1.0,6.0,1369.0,1369.0,0.9736842105263158,14.0
France,15.0,,1,Management,3.0,1,10.0,Software Development,2.0,0.0,5.0,11.063649525214753,1,6.0,2.0,7.0,225.0,100.0,0.625,15.0
Germany,34.0,5.0,1,Other,,1,34.0,Software Development,4.0,,20.0,11.843803511820838,0,5.0,2.0,5.0,1156.0,1156.0,0.9714285714285714,12.0
United States of America,18.0,,1,Full-stack,,2,13.0,Software Development,2.0,0.0,12.0,12.388398368982115,0,6.0,3.0,7.0,324.0,169.0,0.6842105263157895,16.0
Other,10.0,,1,Full-stack,4.0,2,7.0,Software Development,1.0,0.0,,10.519807682982748,1,8.0,4.0,13.0,100.0,49.0,0.6363636363636364,25.0
Canada,28.0,5.0,1,Front-end,,2,28.0,"Internet, Telecomm or Information Services",4.0,0.0,8.0,9.482959566750917,0,5.0,2.0,,784.0,784.0,0.9655172413793104,0.0
Brazil,15.0,5.0,1,Full-stack,,2,12.0,Software Development,2.0,0.0,6.0,10.502543809696478,0,4.0,4.0,8.0,225.0,144.0,0.75,16.0
Other,14.0,5.0,1,Full-stack,5.0,0,14.0,Software Development,2.0,0.0,30.0,11.487617913343598,1,4.0,5.0,6.0,196.0,196.0,0.9333333333333333,15.0
United States of America,6.0,,1,Other,,1,4.0,Other,1.0,,10.0,11.156264806643742,1,5.0,5.0,6.0,36.0,16.0,0.5714285714285714,16.0
Canada,50.0,,1,Other,5.0,2,30.0,Software Development,3.0,0.0,,11.603122595387731,0,4.0,2.0,7.0,2500.0,900.0,0.5882352941176471,13.0
Canada,25.0,,1,Back-end,1.0,2,25.0,Software Development,2.0,0.0,42.0,11.839506083300371,1,6.0,4.0,7.0,625.0,625.0,0.9615384615384616,17.0
United States of America,23.0,,1,Mobile,,1,19.0,Manufacturing,2.0,0.0,7.0,12.013706813470414,1,5.0,,,529.0,361.0,0.7916666666666666,0.0
Netherlands,20.0,,1,Management,2.0,1,13.0,Fintech,2.0,1.0,10.0,11.487125489479816,1,7.0,2.0,10.0,400.0,169.0,0.6190476190476191,19.0
Denmark,15.0,5.0,1,Management,2.0,0,10.0,Software Development,1.0,1.0,4.0,9.280985211545515,0,3.0,4.0,19.0,225.0,100.0,0.625,26.0
United States of America,29.0,5.0,1,Embedded/Hardware,2.0,0,21.0,Manufacturing,2.0,0.0,3.0,12.07254696717504,0,6.0,,5.0,841.0,441.0,0.7,0.0
Canada,17.0,5.0,1,Full-stack,,1,7.0,Fintech,1.0,0.0,,11.9631153418579,0,2.0,2.0,2.0,289.0,49.0,0.3888888888888889,6.0
Germany,25.0,,1,security,,1,15.0,Manufacturing,2.0,0.0,6.0,11.884620047301203,0,4.0,6.0,5.0,625.0,225.0,0.5769230769230769,15.0
France,15.0,,1,Devops/Cloud,3.0,1,8.0,Software Development,1.0,0.0,20.0,10.927519962848502,1,14.0,10.0,17.0,225.0,64.0,0.5,41.0
Canada,18.0,5.0,1,Other,1.0,1,7.0,Other:,1.0,0.0,4.0,10.766883708655758,0,6.0,4.0,7.0,324.0,49.0,0.3684210526315789,17.0
Germany,4.0,5.0,1,Back-end,5.0,1,2.0,Healthcare,2.0,0.0,6.0,10.858537352560367,0,6.0,,4.0,16.0,4.0,0.4,0.0
United States of America,10.0,5.0,1,Other,,1,5.0,Software Development,1.0,,10.0,11.350418300109132,1,10.0,,,100.0,25.0,0.45454545454545453,0.0
Sweden,35.0,,1,Back-end,4.0,2,20.0,Banking/Financial Services,3.0,0.0,,11.336880171167758,1,3.0,3.0,9.0,1225.0,400.0,0.5555555555555556,15.0
United States of America,15.0,5.0,1,Back-end,5.0,2,11.0,Retail and Consumer Services,1.0,0.0,12.0,11.782960235741939,1,5.0,5.0,5.0,225.0,121.0,0.6875,15.0
Canada,17.0,,1,Back-end,,1,15.0,Banking/Financial Services,2.0,0.0,12.0,11.4287718189568,1,10.0,5.0,13.0,289.0,225.0,0.8333333333333334,28.0
Italy,29.0,5.0,1,Embedded/Hardware,6.0,0,38.0,Manufacturing,4.0,0.0,20.0,10.968336211051428,0,3.0,,,841.0,1444.0,1.2666666666666666,0.0
United States of America,12.0,,1,Mobile,3.0,2,13.0,Software Development,2.0,0.0,20.0,12.54254845357358,1,9.0,5.0,6.0,144.0,169.0,1.0,20.0
United States of America,9.0,,1,Full-stack,1.0,0,2.0,Retail and Consumer Services,0.0,1.0,,9.90353755128617,0,4.0,1.0,5.0,81.0,4.0,0.2,10.0
United States of America,53.0,,1,Data/ML,2.0,2,43.0,Software Development,4.0,0.0,7.0,12.429220196836383,0,12.0,4.0,9.0,2809.0,1849.0,0.7962962962962963,25.0
Portugal,30.0,,1,Full-stack,2.0,2,12.0,"Internet, Telecomm or Information Services",2.0,0.0,7.0,11.007568195796024,0,5.0,3.0,8.0,900.0,144.0,0.3870967741935484,16.0
United Kingdom of Great Britain and Northern Ireland,11.0,5.0,1,Embedded/Hardware,6.0,1,2.0,Other,0.0,0.0,12.0,11.048187945396993,1,10.0,,13.0,121.0,4.0,0.16666666666666666,0.0
Germany,30.0,,1,Full-stack,,1,27.0,Software Development,3.0,,5.0,11.304805984955106,1,8.0,5.0,6.0,900.0,729.0,0.8709677419354839,19.0
Germany,38.0,5.0,1,Full-stack,,1,27.0,"Internet, Telecomm or Information Services",2.0,,15.0,10.457516333602767,0,5.0,4.0,7.0,1444.0,729.0,0.6923076923076923,16.0
Other,14.0,5.0,1,Back-end,1.0,2,7.0,Fintech,1.0,0.0,,10.430786738995007,0,3.0,4.0,4.0,196.0,49.0,0.4666666666666667,11.0
United States of America,45.0,,1,Full-stack,3.0,2,45.0,Software Development,5.0,0.0,5.0,11.898194668458823,0,6.0,2.0,2.0,2025.0,2025.0,0.9782608695652174,10.0
Denmark,24.0,,1,Devops/Cloud,5.0,0,17.0,Government,2.0,0.0,12.0,11.626039841600482,1,6.0,5.0,7.0,576.0,289.0,0.68,18.0
Other,24.0,,1,Other,,1,20.0,"Internet, Telecomm or Information Services",3.0,0.0,5.0,11.794888716091048,0,,,,576.0,400.0,0.8,0.0
United Kingdom of Great Britain and Northern Ireland,44.0,,1,Other,4.0,0,36.0,Higher Education,4.0,0.0,15.0,10.74265963085397,0,4.0,3.0,,1936.0,1296.0,0.8,0.0
Italy,13.0,5.0,1,Full-stack,3.0,2,9.0,"Internet, Telecomm or Information Services",2.0,0.0,3.0,11.413016727990648,0,5.0,,9.0,169.0,81.0,0.6428571428571429,0.0
Germany,9.0,,1,Full-stack,3.0,1,6.0,Software Development,0.0,0.0,3.0,9.764397884134175,1,7.0,3.0,11.0,81.0,36.0,0.6,21.0
United States of America,10.0,5.0,1,Full-stack,1.0,2,6.0,Software Development,1.0,0.0,5.0,11.561725152903833,0,2.0,4.0,5.0,100.0,36.0,0.5454545454545454,11.0
Germany,20.0,,1,Other,6.0,1,15.0,Other,2.0,0.0,5.0,11.304805984955106,1,10.0,8.0,10.0,400.0,225.0,0.7142857142857143,28.0
Czech Republic,30.0,,1,Full-stack,3.0,1,30.0,Software Development,4.0,0.0,6.0,11.01613423016804,1,8.0,4.0,9.0,900.0,900.0,0.967741935483871,21.0
Switzerland,13.0,5.0,1,Full-stack,,1,5.0,Other,1.0,,7.0,10.791502259058547,1,6.0,4.0,7.0,169.0,25.0,0.35714285714285715,17.0
Romania,3.0,,1,Other,1.0,0,6.0,Other:,1.0,1.0,,9.819072801393764,0,4.0,3.0,8.0,9.0,36.0,1.5,15.0
Other,11.0,5.0,1,Other,2.0,1,5.0,Fintech,1.0,0.0,8.0,11.332985070956667,0,7.0,7.0,12.0,121.0,25.0,0.4166666666666667,26.0
United States of America,14.0,5.0,1,Devops/Cloud,,1,10.0,Other,2.0,0.0,11.0,12.429220196836383,0,7.0,,10.0,196.0,100.0,0.6666666666666666,0.0
India,16.0,,1,Other,3.0,0,6.0,Higher Education,1.0,0.0,11.0,10.277152348094495,1,7.0,4.0,3.0,256.0,36.0,0.35294117647058826,14.0
United States of America,27.0,,1,Front-end,,2,20.0,Software Development,2.0,0.0,3.0,12.429220196836383,0,3.0,,,729.0,400.0,0.7142857142857143,0.0
Romania,20.0,5.0,1,Full-stack,,1,10.0,Software Development,1.0,,3.0,10.968336211051428,0,6.0,4.0,17.0,400.0,100.0,0.47619047619047616,27.0
United States of America,5.0,5.0,1,Full-stack,1.0,2,5.0,Software Development,1.0,0.0,10.0,11.695255355062795,0,4.0,4.0,9.0,25.0,25.0,0.8333333333333334,17.0
Other,35.0,,1,Other,2.0,2,25.0,Other,3.0,0.0,10.0,10.817876477120686,0,6.0,6.0,9.0,1225.0,625.0,0.6944444444444444,21.0
United States of America,8.0,,1,Full-stack,5.0,2,8.0,Software Development,2.0,0.0,6.0,11.652696102959753,0,7.0,4.0,9.0,64.0,64.0,0.8888888888888888,20.0
Finland,6.0,,1,Back-end,5.0,1,16.0,Software Development,1.0,1.0,9.0,11.150663514162712,1,7.0,4.0,7.0,36.0,256.0,2.2857142857142856,18.0
Brazil,13.0,5.0,1,Front-end,,2,7.0,Software Development,1.0,0.0,12.0,10.1095256359474,0,,,,169.0,49.0,0.5,0.0
Belgium,15.0,,1,Full-stack,,1,12.0,Software Development,1.0,,30.0,11.556119045056985,0,7.0,7.0,17.0,225.0,144.0,0.75,31.0
Germany,15.0,5.0,1,Front-end,,1,12.0,Other,2.0,0.0,3.0,11.304805984955106,1,4.0,,3.0,225.0,144.0,0.75,0.0
Israel,22.0,5.0,1,Embedded/Hardware,3.0,1,12.0,Software Development,2.0,0.0,6.0,11.650214787722074,0,4.0,,,484.0,144.0,0.5217391304347826,0.0
United States of America,41.0,,1,Mobile,2.0,2,28.0,Software Development,3.0,0.0,11.0,11.884495917930655,1,4.0,,,1681.0,784.0,0.6666666666666666,0.0
United States of America,25.0,,1,Back-end,4.0,1,18.0,Other,2.0,0.0,10.0,12.100717685412471,1,3.0,5.0,8.0,625.0,324.0,0.6923076923076923,16.0
Other,16.0,5.0,1,Other,1.0,1,14.0,Software Development,2.0,1.0,7.0,10.720421929870149,1,9.0,6.0,10.0,256.0,196.0,0.8235294117647058,25.0
Ukraine,10.0,,1,Back-end,2.0,1,9.0,Software Development,2.0,0.0,10.0,10.307585059236986,0,6.0,3.0,4.0,100.0,81.0,0.8181818181818182,13.0
Germany,20.0,,1,Full-stack,,1,18.0,Software Development,2.0,,5.0,10.611671117922187,0,7.0,5.0,6.0,400.0,324.0,0.8571428571428571,18.0
Denmark,19.0,,1,Other,1.0,1,16.0,Software Development,2.0,0.0,4.0,11.327186074029756,0,1.0,,,361.0,256.0,0.8,0.0
Canada,39.0,,1,Full-stack,5.0,2,35.0,Software Development,4.0,0.0,5.0,11.482837322652943,1,6.0,6.0,,1521.0,1225.0,0.875,0.0
France,40.0,,1,Embedded/Hardware,2.0,0,30.0,Other,4.0,0.0,9.0,11.167190461069831,0,,,,1600.0,900.0,0.7317073170731707,0.0
United States of America,11.0,,1,Front-end,3.0,2,13.0,Software Development,2.0,0.0,6.0,12.380030154325457,1,5.0,,,121.0,169.0,1.0833333333333333,0.0
Other,5.0,5.0,1,Full-stack,1.0,0,3.0,Software Development,1.0,1.0,3.0,10.491301994830229,1,6.0,3.0,7.0,25.0,9.0,0.5,16.0
United States of America,13.0,,1,Other,6.0,0,11.0,Higher Education,3.0,0.0,6.0,11.91170829631447,0,3.0,,,169.0,121.0,0.7857142857142857,0.0
United States of America,12.0,5.0,1,Full-stack,3.0,1,12.0,Software Development,1.0,0.0,10.0,11.736077016252437,0,,,,144.0,144.0,0.9230769230769231,0.0
United States of America,27.0,,1,Devops/Cloud,3.0,2,18.0,Software Development,2.0,0.0,12.0,12.301387370778713,1,6.0,3.0,8.0,729.0,324.0,0.6428571428571429,17.0
United Kingdom of Great Britain and Northern Ireland,40.0,,1,Back-end,3.0,1,30.0,Other,4.0,0.0,20.0,12.044600227072179,0,1.0,1.0,,1600.0,900.0,0.7317073170731707,0.0
Other,6.0,5.0,1,Back-end,1.0,2,3.0,Software Development,1.0,0.0,6.0,9.443434254143561,0,5.0,5.0,6.0,36.0,9.0,0.42857142857142855,16.0
Other,6.0,5.0,1,Devops/Cloud,2.0,1,2.0,Software Development,0.0,0.0,20.0,9.921278353544677,1,13.0,5.0,14.0,36.0,4.0,0.2857142857142857,32.0
Canada,27.0,5.0,1,Full-stack,,2,25.0,Higher Education,3.0,0.0,12.0,11.603122595387731,0,6.0,1.0,5.0,729.0,625.0,0.8928571428571429,12.0
Austria,4.0,5.0,1,Devops/Cloud,1.0,2,2.0,Other,0.0,0.0,5.0,11.030379508549343,0,5.0,1.0,3.0,16.0,4.0,0.4,9.0
Brazil,10.0,,1,Front-end,6.0,2,7.0,Software Development,2.0,0.0,3.0,10.145884560772224,0,4.0,3.0,,100.0,49.0,0.6363636363636364,0.0
Germany,25.0,,1,Full-stack,5.0,1,20.0,Manufacturing,2.0,0.0,5.0,11.230708431949505,0,7.0,5.0,10.0,625.0,400.0,0.7692307692307693,22.0
Canada,48.0,,1,Other,3.0,2,42.0,Software Development,4.0,1.0,34.0,11.420799211090028,1,13.0,3.0,11.0,2304.0,1764.0,0.8571428571428571,27.0
Canada,20.0,5.0,1,Back-end,,1,16.0,Banking/Financial Services,2.0,0.0,10.0,11.603122595387731,1,8.0,5.0,7.0,400.0,256.0,0.7619047619047619,20.0
United States of America,20.0,,1,Back-end,,1,12.0,Other:,1.0,0.0,10.0,12.577639650232573,0,3.0,3.0,10.0,400.0,144.0,0.5714285714285714,16.0
Other,30.0,5.0,1,Full-stack,,1,20.0,Software Development,2.0,,3.0,10.765871050341373,0,5.0,3.0,,900.0,400.0,0.6451612903225806,0.0
France,20.0,,1,Other,2.0,2,10.0,Software Development,3.0,0.0,5.0,11.304805984955106,1,7.0,4.0,7.0,400.0,100.0,0.47619047619047616,18.0
United Kingdom of Great Britain and Northern Ireland,10.0,,1,Data/ML,,1,21.0,Software Development,2.0,,20.0,12.409242034836966,0,4.0,5.0,6.0,100.0,441.0,1.9090909090909092,15.0
Other,15.0,5.0,1,Management,5.0,0,20.0,Higher Education,2.0,1.0,10.0,9.954988325398531,0,5.0,3.0,9.0,225.0,400.0,1.25,17.0
Other,11.0,5.0,1,Other,,0,13.0,Other:,2.0,0.0,2.0,11.304805984955106,0,5.0,3.0,,121.0,169.0,1.0833333333333333,0.0
United States of America,42.0,5.0,1,Embedded/Hardware,6.0,2,40.0,Other,5.0,0.0,8.0,11.849404844423074,1,7.0,,2.0,1764.0,1600.0,0.9302325581395349,0.0
Czech Republic,10.0,,1,Other,,1,7.0,Banking/Financial Services,1.0,0.0,10.0,11.284404983843194,1,15.0,9.0,11.0,100.0,49.0,0.6363636363636364,35.0
Other,10.0,,1,Other,3.0,0,,Banking/Financial Services,2.0,0.0,1.0,10.14811858549176,1,2.0,,,100.0,,,0.0
United States of America,44.0,5.0,1,Management,,1,40.0,Other,5.0,,11.0,11.982935344196433,0,8.0,5.0,9.0,1936.0,1600.0,0.8888888888888888,22.0
Other,6.0,5.0,1,Full-stack,3.0,2,4.0,Software Development,1.0,0.0,2.0,10.915106645867503,0,3.0,2.0,5.0,36.0,16.0,0.5714285714285714,10.0
Germany,31.0,,1,Other,5.0,1,26.0,Healthcare,3.0,0.0,14.0,11.556119045056985,0,1.0,,2.0,961.0,676.0,0.8125,0.0
Switzerland,27.0,,1,Full-stack,6.0,1,20.0,Higher Education,2.0,0.0,12.0,11.823295703426506,1,8.0,3.0,,729.0,400.0,0.7142857142857143,0.0
United States of America,23.0,5.0,1,Management,4.0,2,23.0,Government,2.0,1.0,30.0,12.08954444723597,0,4.0,4.0,9.0,529.0,529.0,0.9583333333333334,17.0
Brazil,6.0,,1,Back-end,6.0,1,3.0,Banking/Financial Services,0.0,0.0,3.0,9.809451560609533,0,9.0,2.0,6.0,36.0,9.0,0.42857142857142855,17.0
United States of America,13.0,,1,security,6.0,0,23.0,Manufacturing,2.0,0.0,10.0,11.849404844423074,0,1.0,3.0,9.0,169.0,529.0,1.6428571428571428,13.0
United States of America,20.0,5.0,1,Back-end,3.0,2,11.0,Fintech,1.0,0.0,15.0,12.128116509451258,1,5.0,4.0,10.0,400.0,121.0,0.5238095238095238,19.0
Netherlands,4.0,,1,Full-stack,6.0,1,5.0,Other:,2.0,0.0,7.0,10.927519962848502,0,6.0,3.0,8.0,16.0,25.0,1.0,17.0
United States of America,39.0,,1,Full-stack,5.0,2,29.0,Manufacturing,3.0,0.0,10.0,11.775297421715827,0,7.0,1.0,5.0,1521.0,841.0,0.725,13.0
Brazil,12.0,5.0,1,Full-stack,2.0,1,6.0,Software Development,1.0,0.0,40.0,9.704060527839234,0,4.0,3.0,,144.0,36.0,0.46153846153846156,0.0
Other,16.0,,1,Back-end,5.0,2,11.0,"Internet, Telecomm or Information Services",2.0,0.0,4.0,11.077439197750053,1,5.0,3.0,9.0,256.0,121.0,0.6470588235294118,17.0
Poland,30.0,5.0,1,Back-end,,1,21.0,Software Development,2.0,,1.0,11.408209186191696,0,3.0,4.0,10.0,900.0,441.0,0.6774193548387096,17.0
Other,6.0,,1,Other,,0,5.0,Healthcare,0.0,0.0,3.0,10.35217177976427,1,10.0,1.0,3.0,36.0,25.0,0.7142857142857143,14.0
Other,34.0,,1,Other,5.0,1,24.0,Fintech,3.0,0.0,10.0,11.460484143430559,0,8.0,5.0,10.0,1156.0,576.0,0.6857142857142857,23.0
United States of America,10.0,,1,Full-stack,,1,10.0,Other,2.0,,5.0,11.734475747705874,0,5.0,3.0,6.0,100.0,100.0,0.9090909090909091,14.0
United States of America,35.0,5.0,1,Back-end,,1,30.0,Software Development,3.0,,3.0,12.388398368982115,1,8.0,5.0,5.0,1225.0,900.0,0.8333333333333334,18.0
Brazil,42.0,5.0,1,Other,,1,42.0,Software Development,4.0,,5.0,11.418823554913928,0,4.0,3.0,2.0,1764.0,1764.0,0.9767441860465116,9.0
United States of America,26.0,,1,Other,5.0,1,21.0,Software Development,2.0,0.0,5.0,12.388398368982115,1,9.0,8.0,12.0,676.0,441.0,0.7777777777777778,29.0
Other,7.0,,1,Other,,1,8.0,Banking/Financial Services,2.0,,,10.691967639914864,0,8.0,,13.0,49.0,64.0,1.0,0.0
India,25.0,5.0,1,Full-stack,,1,25.0,Other:,3.0,0.0,3.0,9.948652104490503,1,9.0,5.0,12.0,625.0,625.0,0.9615384615384616,26.0
Other,9.0,5.0,1,Full-stack,3.0,1,7.0,Software Development,1.0,0.0,10.0,11.043865390436705,0,8.0,6.0,14.0,81.0,49.0,0.7,28.0
Poland,10.0,5.0,1,Other,,1,8.0,"Internet, Telecomm or Information Services",1.0,0.0,3.0,10.619765150484927,0,7.0,4.0,3.0,100.0,64.0,0.7272727272727273,14.0
Netherlands,20.0,,1,Full-stack,2.0,1,8.0,Software Development,1.0,0.0,8.0,11.304805984955106,1,5.0,4.0,11.0,400.0,64.0,0.38095238095238093,20.0
Canada,29.0,,1,Full-stack,,1,21.0,Software Development,2.0,,11.0,11.458606545359917,0,14.0,6.0,14.0,841.0,441.0,0.7,34.0
Germany,30.0,5.0,1,Other,3.0,1,25.0,Other:,2.0,1.0,5.0,11.71026698852057,0,8.0,,1.0,900.0,625.0,0.8064516129032258,0.0
United States of America,10.0,,1,Other,3.0,0,5.0,Manufacturing,0.0,0.0,20.0,11.156264806643742,0,6.0,2.0,,100.0,25.0,0.45454545454545453,0.0
Canada,24.0,,1,Data/ML,5.0,1,7.0,"Internet, Telecomm or Information Services",2.0,0.0,4.0,11.603122595387731,0,3.0,3.0,3.0,576.0,49.0,0.28,9.0
Spain,3.0,,1,Mobile,,0,3.0,Software Development,1.0,0.0,2.0,10.582687926963448,1,2.0,1.0,2.0,9.0,9.0,0.75,5.0
United States of America,9.0,5.0,1,Full-stack,5.0,0,5.0,Software Development,1.0,0.0,6.0,11.775297421715827,0,5.0,3.0,5.0,81.0,25.0,0.5,13.0
Denmark,12.0,,1,Full-stack,2.0,1,6.0,Retail and Consumer Services,1.0,0.0,8.0,11.329050702576719,0,5.0,6.0,8.0,144.0,36.0,0.46153846153846156,19.0
United States of America,20.0,5.0,1,Front-end,3.0,1,17.0,Other,2.0,0.0,3.0,12.367345048436391,0,4.0,,2.0,400.0,289.0,0.8095238095238095,0.0
Switzerland,27.0,5.0,1,Other,,1,19.0,"Internet, Telecomm or Information Services",2.0,0.0,10.0,12.87855272524433,1,7.0,2.0,3.0,729.0,361.0,0.6785714285714286,12.0
Canada,25.0,5.0,1,Back-end,2.0,2,15.0,Software Development,2.0,0.0,7.0,11.292964344347318,0,1.0,,1.0,625.0,225.0,0.5769230769230769,0.0
United States of America,23.0,5.0,1,Other,,1,26.0,Fintech,3.0,0.0,15.0,11.904974309480183,0,8.0,2.0,4.0,529.0,676.0,1.0833333333333333,14.0
Romania,16.0,5.0,1,Other,5.0,1,5.0,Software Development,1.0,0.0,,10.830619307588158,0,4.0,2.0,2.0,256.0,25.0,0.29411764705882354,8.0
Czech Republic,26.0,,1,Back-end,6.0,2,18.0,Banking/Financial Services,2.0,0.0,10.0,11.075861324766292,0,2.0,4.0,6.0,676.0,324.0,0.6666666666666666,12.0
United States of America,13.0,5.0,1,Back-end,4.0,1,9.0,Software Development,1.0,0.0,7.0,11.982935344196433,0,6.0,,1.0,169.0,81.0,0.6428571428571429,0.0
Germany,11.0,5.0,1,Other,2.0,1,6.0,Software Development,1.0,0.0,4.0,11.063649525214753,0,4.0,2.0,9.0,121.0,36.0,0.5,15.0
Germany,16.0,,1,Other,1.0,1,12.0,Software Development,2.0,0.0,6.0,11.150663514162712,0,6.0,3.0,4.0,256.0,144.0,0.7058823529411765,13.0
Other,7.0,,1,Full-stack,,1,6.0,Software Development,0.0,,7.0,9.968853855967382,0,8.0,3.0,,49.0,36.0,0.75,0.0
Spain,20.0,,1,Mobile,3.0,2,15.0,Fintech,2.0,0.0,7.0,11.438341995170033,1,7.0,3.0,4.0,400.0,225.0,0.7142857142857143,14.0
United Kingdom of Great Britain and Northern Ireland,19.0,,1,Other,3.0,1,17.0,Software Development,1.0,0.0,12.0,12.121559962385186,1,7.0,9.0,23.0,361.0,289.0,0.85,39.0
United States of America,11.0,5.0,1,Back-end,,1,8.0,Other,1.0,,5.0,12.031725210748633,0,3.0,1.0,3.0,121.0,64.0,0.6666666666666666,7.0
